1	default	pin_out_1	pin_in_1
9	13	89	
9	13	88	
9	13	87	
9	13	86	
9	13	85	
9	13	84	
9	13	83	
9	13	82	
9	13	81	
9	13	80	
9	13	79	
9	13	78	
9	13	77	
9	13	76	
9	13	75	
9	13	74	
9	13	73	
9	13	72	
9	13	71	
9	13	70	
9	13	69	
9	13	68	
9	13	67	
9	13	66	
9	13	65	
9	13	64	
9	13	63	
9	13	62	
9	13	61	
9	13	60	
9	13	59	
9	13	58	
9	13	57	
9	13	56	
9	13	55	
9	13	54	
9	13	53	
9	13	52	
9	13	51	
9	13	50	
9	13	49	
9	13	48	
9	13	47	
9	13	46	
9	13	45	
9	13	44	
9	13	43	
9	13	42	
9	13	41	
9	13	40	
9	13	39	
9	13	38	
9	13	37	
9	13	36	
9	13	35	
9	13	34	
9	13	33	
9	13	32	
9	13	31	
9	13	30	
9	13	29	
9	13	28	
9	13	27	
9	13	26	
9	13	25	
9	13	24	
9	13	23	
9	13	22	
9	13	21	
9	13	20	
9	13	19	
9	13	18	
9	13	17	
9	13	16	
9	13	15	
9	13	14	
9	13	13	
9	13	12	
9	13	11	
9	13	10	
9	13	9	
9	13	8	
8	13	8	
8	14	8	
8	15	8	
8	16	8	
8	17	8	
8	18	8	
8	19	8	
8	20	8	
8	21	8	
8	22	8	
8	23	8	
8	24	8	
8	25	8	
8	26	8	
8	27	8	
8	28	8	
8	29	8	
8	30	8	
8	31	8	
8	32	8	
8	33	8	
8	34	8	
8	35	8	
8	36	8	
8	37	8	
8	38	8	
8	39	8	
8	40	8	
8	41	8	
8	42	8	
8	43	8	
8	44	8	
8	45	8	
8	46	8	
8	47	8	
8	48	8	
8	49	8	
8	50	8	
8	51	8	
8	52	8	
8	53	8	
8	54	8	
8	55	8	
8	56	8	
8	57	8	
8	58	8	
8	59	8	
8	60	8	
8	61	8	
8	62	8	
8	63	8	
8	64	8	
8	65	8	
8	66	8	
8	67	8	
8	68	8	
8	69	8	
8	70	8	
8	71	8	
9	71	8	
0
989	default	pin_out_989	pin_in_989
7	57	50	
7	57	51	
7	57	52	
7	57	53	
7	57	54	
7	57	55	
7	57	56	
7	57	57	
7	57	58	
7	57	59	
7	57	60	
7	57	61	
7	57	62	
7	57	63	
7	57	64	
7	57	65	
7	57	66	
7	57	67	
7	57	68	
7	57	69	
7	57	70	
7	57	71	
7	57	72	
7	57	73	
7	57	74	
7	57	75	
7	57	76	
7	57	77	
7	57	78	
7	57	79	
7	57	80	
7	57	81	
7	57	82	
7	57	83	
7	57	84	
7	57	85	
6	57	85	
6	56	85	
6	55	85	
6	54	85	
6	53	85	
6	52	85	
6	51	85	
6	50	85	
6	49	85	
6	48	85	
6	47	85	
6	46	85	
6	45	85	
6	44	85	
6	43	85	
6	42	85	
6	41	85	
6	40	85	
6	39	85	
6	38	85	
6	37	85	
6	36	85	
6	35	85	
6	34	85	
6	33	85	
0
990	default	pin_out_990	pin_in_990
6	44	54	
7	44	54	
7	44	53	
7	44	52	
7	44	51	
7	44	50	
7	44	49	
7	44	48	
7	44	47	
7	44	46	
7	44	45	
7	44	44	
7	44	43	
7	44	42	
7	44	41	
7	44	40	
7	44	39	
7	44	38	
7	44	37	
7	44	36	
7	44	35	
7	44	34	
7	44	33	
7	44	32	
7	44	31	
7	44	30	
7	44	29	
7	44	28	
7	44	27	
7	44	26	
7	44	25	
7	44	24	
7	44	23	
7	44	22	
7	44	21	
7	44	20	
7	44	19	
7	44	18	
7	44	17	
7	44	16	
7	44	15	
7	44	14	
7	44	13	
7	44	12	
7	44	11	
7	44	10	
7	44	9	
6	44	9	
6	45	9	
6	46	9	
6	47	9	
6	48	9	
6	49	9	
6	50	9	
6	51	9	
6	52	9	
6	53	9	
6	54	9	
6	55	9	
6	56	9	
6	57	9	
6	58	9	
6	59	9	
6	60	9	
6	61	9	
6	62	9	
6	63	9	
6	64	9	
6	65	9	
6	66	9	
6	67	9	
6	68	9	
6	69	9	
6	70	9	
6	71	9	
6	72	9	
6	73	9	
6	74	9	
6	75	9	
6	76	9	
6	77	9	
6	78	9	
6	79	9	
6	80	9	
0
991	1w2s	pin_out_991	pin_in_991
9	80	74	
9	80	73	
9	80	72	
9	80	71	
9	80	70	
9	80	69	
9	80	68	
9	80	67	
9	80	66	
9	80	65	
9	80	64	
9	80	63	
9	80	62	
9	80	61	
9	80	60	
9	80	59	
9	80	58	
9	80	57	
9	80	56	
9	80	55	
9	80	54	
9	80	53	
9	80	52	
9	80	51	
9	80	50	
9	80	49	
9	80	48	
9	80	47	
9	80	46	
9	80	45	
9	80	44	
9	80	43	
9	80	42	
9	80	41	
9	80	40	
9	80	39	
9	80	38	
9	80	37	
9	80	36	
9	80	35	
9	80	34	
9	80	33	
9	80	32	
9	80	31	
9	80	30	
9	80	29	
9	80	28	
9	80	27	
9	80	26	
9	80	25	
9	80	24	
9	80	23	
9	80	22	
9	80	21	
9	80	20	
9	80	19	
9	80	18	
9	80	17	
9	80	16	
9	80	15	
9	80	14	
9	80	13	
9	80	12	
8	80	12	
8	79	12	
8	78	12	
8	77	12	
8	76	12	
8	75	12	
8	74	12	
8	73	12	
8	72	12	
8	71	12	
8	70	12	
8	69	12	
8	68	12	
8	67	12	
8	66	12	
8	65	12	
8	64	12	
8	63	12	
8	62	12	
8	61	12	
8	60	12	
8	59	12	
8	58	12	
8	57	12	
8	56	12	
8	55	12	
8	54	12	
8	53	12	
8	52	12	
8	51	12	
8	50	12	
8	49	12	
8	48	12	
8	47	12	
8	46	12	
8	45	12	
8	44	12	
8	43	12	
8	42	12	
8	41	12	
8	40	12	
8	39	12	
8	38	12	
8	37	12	
8	36	12	
8	35	12	
0
992	default	pin_out_992	pin_in_992
6	58	5	
6	57	5	
6	56	5	
6	55	5	
6	54	5	
6	53	5	
6	52	5	
6	51	5	
6	50	5	
6	49	5	
6	48	5	
6	47	5	
6	46	5	
6	45	5	
6	44	5	
6	43	5	
6	42	5	
6	41	5	
7	41	5	
7	41	6	
7	41	7	
7	41	8	
7	41	9	
7	41	10	
7	41	11	
7	41	12	
7	41	13	
7	41	14	
7	41	15	
7	41	16	
7	41	17	
7	41	18	
7	41	19	
7	41	20	
7	41	21	
7	41	22	
7	41	23	
7	41	24	
7	41	25	
7	41	26	
7	41	27	
7	41	28	
7	41	29	
7	41	30	
7	41	31	
7	41	32	
7	41	33	
7	41	34	
7	41	35	
7	41	36	
7	41	37	
7	41	38	
7	41	39	
7	41	40	
7	41	41	
7	41	42	
7	41	43	
7	41	44	
7	41	45	
7	41	46	
0
993	1w2s_shield	pin_out_993	pin_in_993
10	69	19	
10	68	19	
10	67	19	
10	66	19	
10	65	19	
10	64	19	
10	63	19	
10	62	19	
10	61	19	
10	60	19	
10	59	19	
10	58	19	
10	57	19	
10	56	19	
10	55	19	
10	54	19	
10	53	19	
10	52	19	
10	51	19	
10	50	19	
10	49	19	
10	48	19	
10	47	19	
10	46	19	
10	45	19	
10	44	19	
10	43	19	
10	42	19	
10	41	19	
10	40	19	
10	39	19	
10	38	19	
10	37	19	
10	36	19	
10	35	19	
10	34	19	
10	33	19	
10	32	19	
10	31	19	
10	30	19	
10	29	19	
10	28	19	
10	27	19	
10	26	19	
10	25	19	
10	24	19	
11	24	19	
11	24	20	
11	24	21	
11	24	22	
11	24	23	
11	24	24	
11	24	25	
11	24	26	
11	24	27	
11	24	28	
11	24	29	
11	24	30	
11	24	31	
11	24	32	
11	24	33	
11	24	34	
11	24	35	
11	24	36	
11	24	37	
11	24	38	
11	24	39	
11	24	40	
11	24	41	
11	24	42	
11	24	43	
11	24	44	
11	24	45	
11	24	46	
11	24	47	
11	24	48	
11	24	49	
11	24	50	
11	24	51	
11	24	52	
11	24	53	
11	24	54	
11	24	55	
11	24	56	
11	24	57	
11	24	58	
11	24	59	
11	24	60	
11	24	61	
11	24	62	
11	24	63	
0
994	default	pin_out_994	pin_in_994
6	6	20	
6	7	20	
6	8	20	
6	9	20	
6	10	20	
6	11	20	
6	12	20	
6	13	20	
6	14	20	
6	15	20	
6	16	20	
6	17	20	
6	18	20	
6	19	20	
6	20	20	
6	21	20	
6	22	20	
6	23	20	
6	24	20	
6	25	20	
6	26	20	
6	27	20	
6	28	20	
6	29	20	
6	30	20	
6	31	20	
6	32	20	
6	33	20	
6	34	20	
6	35	20	
6	36	20	
6	37	20	
7	37	20	
7	37	21	
7	37	22	
7	37	23	
7	37	24	
7	37	25	
7	37	26	
7	37	27	
7	37	28	
7	37	29	
7	37	30	
7	37	31	
7	37	32	
7	37	33	
7	37	34	
7	37	35	
7	37	36	
7	37	37	
7	37	38	
7	37	39	
7	37	40	
7	37	41	
7	37	42	
7	37	43	
7	37	44	
7	37	45	
7	37	46	
7	37	47	
7	37	48	
7	37	49	
7	37	50	
7	37	51	
7	37	52	
7	37	53	
7	37	54	
7	37	55	
7	37	56	
7	37	57	
7	37	58	
7	37	59	
7	37	60	
7	37	61	
7	37	62	
7	37	63	
7	37	64	
7	37	65	
7	37	66	
7	37	67	
7	37	68	
7	37	69	
7	37	70	
7	37	71	
7	37	72	
7	37	73	
7	37	74	
7	37	75	
7	37	76	
8	37	76	
0
995	1w2s_shield	pin_out_995	pin_in_995
11	27	50	
11	27	51	
11	27	52	
11	27	53	
11	27	54	
11	27	55	
11	27	56	
11	27	57	
11	27	58	
11	27	59	
11	27	60	
10	27	60	
10	28	60	
10	29	60	
10	30	60	
10	31	60	
10	32	60	
10	33	60	
10	34	60	
10	35	60	
10	36	60	
10	37	60	
10	38	60	
10	39	60	
10	40	60	
10	41	60	
10	42	60	
10	43	60	
10	44	60	
10	45	60	
10	46	60	
10	47	60	
10	48	60	
10	49	60	
10	50	60	
10	51	60	
10	52	60	
10	53	60	
10	54	60	
9	54	60	
9	54	61	
9	54	62	
9	54	63	
9	54	64	
9	54	65	
9	54	66	
9	54	67	
9	54	68	
9	54	69	
10	54	69	
10	55	69	
0
996	default	pin_out_996	pin_in_996
7	38	56	
7	38	55	
7	38	54	
7	38	53	
7	38	52	
7	38	51	
7	38	50	
7	38	49	
7	38	48	
7	38	47	
7	38	46	
7	38	45	
7	38	44	
7	38	43	
7	38	42	
7	38	41	
7	38	40	
7	38	39	
7	38	38	
7	38	37	
7	38	36	
7	38	35	
7	38	34	
7	38	33	
7	38	32	
7	38	31	
7	38	30	
7	38	29	
7	38	28	
7	38	27	
7	38	26	
7	38	25	
7	38	24	
7	38	23	
7	38	22	
7	38	21	
7	38	20	
7	38	19	
7	38	18	
7	38	17	
7	38	16	
8	38	16	
8	39	16	
8	40	16	
8	41	16	
8	42	16	
8	43	16	
8	44	16	
8	45	16	
8	46	16	
8	47	16	
8	48	16	
8	49	16	
8	50	16	
8	51	16	
8	52	16	
8	53	16	
8	54	16	
8	55	16	
8	56	16	
8	57	16	
8	58	16	
8	59	16	
8	60	16	
8	61	16	
8	62	16	
8	63	16	
8	64	16	
8	65	16	
8	66	16	
8	67	16	
8	68	16	
8	69	16	
8	70	16	
8	71	16	
8	72	16	
8	73	16	
8	74	16	
8	75	16	
8	76	16	
8	77	16	
8	78	16	
8	79	16	
8	80	16	
8	81	16	
0
997	1w2s	pin_out_997	pin_in_997
8	71	80	
8	70	80	
8	69	80	
7	69	80	
7	69	79	
7	69	78	
7	69	77	
7	69	76	
7	69	75	
7	69	74	
7	69	73	
7	69	72	
7	69	71	
7	69	70	
7	69	69	
7	69	68	
7	69	67	
7	69	66	
7	69	65	
7	69	64	
7	69	63	
7	69	62	
7	69	61	
7	69	60	
7	69	59	
7	69	58	
7	69	57	
7	69	56	
7	69	55	
7	69	54	
7	69	53	
7	69	52	
7	69	51	
7	69	50	
7	69	49	
7	69	48	
7	69	47	
7	69	46	
7	69	45	
7	69	44	
8	69	44	
0
998	1w2s_shield	pin_out_998	pin_in_998
11	35	75	
11	35	74	
11	35	73	
11	35	72	
11	35	71	
11	35	70	
11	35	69	
11	35	68	
11	35	67	
11	35	66	
11	35	65	
11	35	64	
11	35	63	
11	35	62	
11	35	61	
11	35	60	
11	35	59	
11	35	58	
11	35	57	
11	35	56	
11	35	55	
11	35	54	
11	35	53	
11	35	52	
11	35	51	
11	35	50	
11	35	49	
11	35	48	
11	35	47	
11	35	46	
11	35	45	
11	35	44	
11	35	43	
11	35	42	
11	35	41	
11	35	40	
11	35	39	
11	35	38	
11	35	37	
11	35	36	
10	35	36	
10	36	36	
10	37	36	
10	38	36	
10	39	36	
10	40	36	
10	41	36	
10	42	36	
10	43	36	
10	44	36	
10	45	36	
10	46	36	
10	47	36	
10	48	36	
10	49	36	
10	50	36	
10	51	36	
10	52	36	
10	53	36	
10	54	36	
10	55	36	
10	56	36	
10	57	36	
10	58	36	
10	59	36	
10	60	36	
10	61	36	
10	62	36	
10	63	36	
10	64	36	
10	65	36	
10	66	36	
10	67	36	
10	68	36	
10	69	36	
10	70	36	
10	71	36	
10	72	36	
10	73	36	
10	74	36	
11	74	36	
0
999	1w2s	pin_out_999	pin_in_999
8	51	78	
8	50	78	
8	49	78	
8	48	78	
8	47	78	
8	46	78	
8	45	78	
8	44	78	
8	43	78	
8	42	78	
8	41	78	
8	40	78	
8	39	78	
8	38	78	
8	37	78	
8	36	78	
8	35	78	
8	34	78	
8	33	78	
8	32	78	
8	31	78	
8	30	78	
8	29	78	
8	28	78	
8	27	78	
8	26	78	
8	25	78	
8	24	78	
8	23	78	
8	22	78	
8	21	78	
8	20	78	
8	19	78	
8	18	78	
8	17	78	
8	16	78	
8	15	78	
8	14	78	
8	13	78	
8	12	78	
8	11	78	
8	10	78	
8	9	78	
8	8	78	
8	7	78	
8	6	78	
8	5	78	
8	4	78	
8	3	78	
8	2	78	
8	1	78	
9	1	78	
9	1	77	
9	1	76	
9	1	75	
9	1	74	
9	1	73	
9	1	72	
9	1	71	
9	1	70	
9	1	69	
9	1	68	
9	1	67	
9	1	66	
9	1	65	
9	1	64	
9	1	63	
9	1	62	
9	1	61	
9	1	60	
9	1	59	
9	1	58	
9	1	57	
9	1	56	
9	1	55	
9	1	54	
9	1	53	
9	1	52	
9	1	51	
9	1	50	
9	1	49	
9	1	48	
9	1	47	
9	1	46	
0
1000	default	pin_out_1000	pin_in_1000
8	83	28	
8	82	28	
8	81	28	
8	80	28	
8	79	28	
8	78	28	
8	77	28	
8	76	28	
8	75	28	
8	74	28	
8	73	28	
8	72	28	
8	71	28	
8	70	28	
8	69	28	
8	68	28	
8	67	28	
8	66	28	
8	65	28	
8	64	28	
8	63	28	
8	62	28	
8	61	28	
8	60	28	
8	59	28	
8	58	28	
8	57	28	
8	56	28	
8	55	28	
8	54	28	
8	53	28	
8	52	28	
8	51	28	
8	50	28	
8	49	28	
7	49	28	
7	49	29	
7	49	30	
7	49	31	
7	49	32	
7	49	33	
7	49	34	
7	49	35	
8	49	35	
0
1001	1w2s_shield	pin_out_1001	pin_in_1001
11	4	72	
11	4	71	
11	4	70	
11	4	69	
11	4	68	
11	4	67	
11	4	66	
11	4	65	
11	4	64	
11	4	63	
11	4	62	
11	4	61	
11	4	60	
11	4	59	
11	4	58	
11	4	57	
11	4	56	
11	4	55	
11	4	54	
11	4	53	
11	4	52	
11	4	51	
11	4	50	
11	4	49	
11	4	48	
11	4	47	
11	4	46	
11	4	45	
11	4	44	
11	4	43	
11	4	42	
11	4	41	
11	4	40	
11	4	39	
11	4	38	
11	4	37	
11	4	36	
11	4	35	
11	4	34	
11	4	33	
11	4	32	
11	4	31	
11	4	30	
11	4	29	
11	4	28	
11	4	27	
11	4	26	
11	4	25	
11	4	24	
11	4	23	
11	4	22	
11	4	21	
11	4	20	
11	4	19	
11	4	18	
11	4	17	
11	4	16	
11	4	15	
11	4	14	
11	4	13	
11	4	12	
11	4	11	
11	4	10	
11	4	9	
10	4	9	
10	5	9	
10	6	9	
10	7	9	
10	8	9	
10	9	9	
10	10	9	
10	11	9	
10	12	9	
10	13	9	
10	14	9	
10	15	9	
10	16	9	
10	17	9	
10	18	9	
10	19	9	
10	20	9	
10	21	9	
10	22	9	
10	23	9	
10	24	9	
10	25	9	
10	26	9	
10	27	9	
10	28	9	
11	28	9	
0
1002	1w2s_shield	pin_out_1002	pin_in_1002
11	33	27	
11	33	26	
10	33	26	
10	34	26	
10	35	26	
10	36	26	
10	37	26	
10	38	26	
10	39	26	
10	40	26	
10	41	26	
10	42	26	
10	43	26	
10	44	26	
10	45	26	
10	46	26	
10	47	26	
10	48	26	
10	49	26	
10	50	26	
10	51	26	
10	52	26	
10	53	26	
10	54	26	
10	55	26	
10	56	26	
10	57	26	
10	58	26	
10	59	26	
10	60	26	
10	61	26	
10	62	26	
10	63	26	
10	64	26	
10	65	26	
10	66	26	
10	67	26	
10	68	26	
10	69	26	
10	70	26	
10	71	26	
10	72	26	
10	73	26	
10	74	26	
10	75	26	
10	76	26	
11	76	26	
11	76	27	
11	76	28	
11	76	29	
11	76	30	
11	76	31	
11	76	32	
11	76	33	
11	76	34	
11	76	35	
11	76	36	
11	76	37	
11	76	38	
11	76	39	
11	76	40	
11	76	41	
11	76	42	
11	76	43	
11	76	44	
11	76	45	
11	76	46	
11	76	47	
11	76	48	
11	76	49	
11	76	50	
11	76	51	
11	76	52	
11	76	53	
11	76	54	
11	76	55	
0
1003	1w2s_shield	pin_out_1003	pin_in_1003
11	30	79	
11	30	78	
11	30	77	
10	30	77	
10	31	77	
10	32	77	
10	33	77	
10	34	77	
10	35	77	
10	36	77	
10	37	77	
10	38	77	
10	39	77	
10	40	77	
10	41	77	
10	42	77	
10	43	77	
10	44	77	
10	45	77	
10	46	77	
10	47	77	
10	48	77	
10	49	77	
10	50	77	
10	51	77	
10	52	77	
10	53	77	
10	54	77	
10	55	77	
10	56	77	
10	57	77	
10	58	77	
10	59	77	
10	60	77	
10	61	77	
10	62	77	
10	63	77	
10	64	77	
10	65	77	
10	66	77	
10	67	77	
10	68	77	
10	69	77	
10	70	77	
10	71	77	
10	72	77	
10	73	77	
10	74	77	
10	75	77	
10	76	77	
10	77	77	
10	78	77	
10	79	77	
10	80	77	
10	81	77	
0
1004	default	pin_out_1004	pin_in_1004
7	77	39	
7	77	40	
7	77	41	
7	77	42	
7	77	43	
7	77	44	
7	77	45	
7	77	46	
7	77	47	
7	77	48	
7	77	49	
7	77	50	
7	77	51	
7	77	52	
7	77	53	
7	77	54	
7	77	55	
7	77	56	
7	77	57	
7	77	58	
7	77	59	
7	77	60	
7	77	61	
7	77	62	
7	77	63	
7	77	64	
7	77	65	
7	77	66	
7	77	67	
7	77	68	
7	77	69	
7	77	70	
7	77	71	
6	77	71	
6	78	71	
6	79	71	
6	80	71	
0
1005	default	pin_out_1005	pin_in_1005
7	80	44	
7	80	43	
7	80	42	
7	80	41	
7	80	40	
7	80	39	
7	80	38	
7	80	37	
7	80	36	
7	80	35	
7	80	34	
7	80	33	
7	80	32	
7	80	31	
7	80	30	
7	80	29	
7	80	28	
7	80	27	
7	80	26	
7	80	25	
7	80	24	
7	80	23	
7	80	22	
7	80	21	
7	80	20	
7	80	19	
7	80	18	
7	80	17	
7	80	16	
7	80	15	
6	80	15	
6	79	15	
6	78	15	
6	77	15	
6	76	15	
6	75	15	
6	74	15	
6	73	15	
6	72	15	
6	71	15	
6	70	15	
6	69	15	
6	68	15	
6	67	15	
6	66	15	
6	65	15	
0
1006	1w2s_shield	pin_out_1006	pin_in_1006
11	12	74	
11	12	75	
11	12	76	
11	12	77	
11	12	78	
11	12	79	
11	12	80	
11	12	81	
11	12	82	
11	12	83	
11	12	84	
11	12	85	
11	12	86	
11	12	87	
11	12	88	
11	12	89	
11	12	90	
11	12	91	
11	12	92	
11	12	93	
10	12	93	
10	13	93	
10	14	93	
10	15	93	
10	16	93	
10	17	93	
10	18	93	
10	19	93	
10	20	93	
10	21	93	
10	22	93	
10	23	93	
10	24	93	
10	25	93	
10	26	93	
10	27	93	
10	28	93	
10	29	93	
10	30	93	
10	31	93	
10	32	93	
10	33	93	
10	34	93	
10	35	93	
10	36	93	
10	37	93	
10	38	93	
10	39	93	
10	40	93	
10	41	93	
10	42	93	
10	43	93	
10	44	93	
10	45	93	
10	46	93	
10	47	93	
10	48	93	
10	49	93	
10	50	93	
10	51	93	
10	52	93	
10	53	93	
10	54	93	
10	55	93	
10	56	93	
10	57	93	
11	57	93	
0
1007	default	pin_out_1007	pin_in_1007
9	79	32	
8	79	32	
8	78	32	
8	77	32	
8	76	32	
8	75	32	
8	74	32	
8	73	32	
8	72	32	
8	71	32	
8	70	32	
8	69	32	
8	68	32	
8	67	32	
8	66	32	
8	65	32	
8	64	32	
8	63	32	
8	62	32	
8	61	32	
8	60	32	
8	59	32	
8	58	32	
8	57	32	
8	56	32	
8	55	32	
8	54	32	
8	53	32	
8	52	32	
8	51	32	
8	50	32	
8	49	32	
8	48	32	
8	47	32	
8	46	32	
8	45	32	
8	44	32	
8	43	32	
8	42	32	
8	41	32	
8	40	32	
8	39	32	
8	38	32	
8	37	32	
8	36	32	
8	35	32	
8	34	32	
8	33	32	
8	32	32	
8	31	32	
7	31	32	
7	31	33	
7	31	34	
7	31	35	
7	31	36	
7	31	37	
7	31	38	
7	31	39	
7	31	40	
7	31	41	
7	31	42	
7	31	43	
7	31	44	
7	31	45	
7	31	46	
7	31	47	
7	31	48	
7	31	49	
7	31	50	
7	31	51	
7	31	52	
7	31	53	
7	31	54	
7	31	55	
7	31	56	
7	31	57	
7	31	58	
7	31	59	
7	31	60	
7	31	61	
7	31	62	
7	31	63	
7	31	64	
7	31	65	
7	31	66	
7	31	67	
7	31	68	
7	31	69	
7	31	70	
7	31	71	
7	31	72	
7	31	73	
7	31	74	
7	31	75	
7	31	76	
7	31	77	
7	31	78	
7	31	79	
7	31	80	
7	31	81	
7	31	82	
7	31	83	
7	31	84	
0
1008	default	pin_out_1008	pin_in_1008
8	88	22	
8	87	22	
8	86	22	
8	85	22	
8	84	22	
8	83	22	
8	82	22	
8	81	22	
8	80	22	
8	79	22	
8	78	22	
8	77	22	
8	76	22	
8	75	22	
8	74	22	
8	73	22	
8	72	22	
8	71	22	
8	70	22	
8	69	22	
8	68	22	
8	67	22	
8	66	22	
8	65	22	
8	64	22	
8	63	22	
8	62	22	
8	61	22	
8	60	22	
8	59	22	
8	58	22	
8	57	22	
8	56	22	
8	55	22	
8	54	22	
8	53	22	
8	52	22	
8	51	22	
8	50	22	
8	49	22	
8	48	22	
8	47	22	
8	46	22	
8	45	22	
8	44	22	
8	43	22	
8	42	22	
8	41	22	
8	40	22	
8	39	22	
8	38	22	
8	37	22	
8	36	22	
8	35	22	
8	34	22	
8	33	22	
8	32	22	
8	31	22	
8	30	22	
8	29	22	
8	28	22	
8	27	22	
8	26	22	
8	25	22	
8	24	22	
7	24	22	
7	24	23	
7	24	24	
7	24	25	
7	24	26	
7	24	27	
7	24	28	
7	24	29	
7	24	30	
7	24	31	
7	24	32	
7	24	33	
7	24	34	
7	24	35	
7	24	36	
7	24	37	
7	24	38	
8	24	38	
0
1009	default	pin_out_1009	pin_in_1009
7	24	54	
7	24	55	
7	24	56	
7	24	57	
7	24	58	
7	24	59	
7	24	60	
7	24	61	
7	24	62	
7	24	63	
7	24	64	
7	24	65	
7	24	66	
7	24	67	
7	24	68	
7	24	69	
7	24	70	
7	24	71	
7	24	72	
7	24	73	
7	24	74	
7	24	75	
7	24	76	
7	24	77	
7	24	78	
7	24	79	
7	24	80	
7	24	81	
7	24	82	
7	24	83	
7	24	84	
7	24	85	
7	24	86	
7	24	87	
7	24	88	
7	24	89	
7	24	90	
7	24	91	
7	24	92	
7	24	93	
7	24	94	
7	24	95	
7	24	96	
8	24	96	
8	25	96	
8	26	96	
8	27	96	
8	28	96	
0
1010	1w2s_shield	pin_out_1010	pin_in_1010
10	39	92	
10	40	92	
10	41	92	
10	42	92	
10	43	92	
10	44	92	
11	44	92	
11	44	91	
11	44	90	
11	44	89	
11	44	88	
11	44	87	
11	44	86	
11	44	85	
11	44	84	
11	44	83	
11	44	82	
11	44	81	
11	44	80	
11	44	79	
11	44	78	
11	44	77	
11	44	76	
11	44	75	
11	44	74	
11	44	73	
11	44	72	
11	44	71	
11	44	70	
11	44	69	
11	44	68	
11	44	67	
11	44	66	
11	44	65	
11	44	64	
11	44	63	
11	44	62	
11	44	61	
11	44	60	
11	44	59	
11	44	58	
11	44	57	
11	44	56	
11	44	55	
11	44	54	
11	44	53	
11	44	52	
11	44	51	
11	44	50	
11	44	49	
11	44	48	
11	44	47	
11	44	46	
11	44	45	
11	44	44	
11	44	43	
11	44	42	
11	44	41	
11	44	40	
11	44	39	
11	44	38	
11	44	37	
11	44	36	
11	44	35	
11	44	34	
11	44	33	
11	44	32	
10	44	32	
10	45	32	
10	46	32	
10	47	32	
10	48	32	
10	49	32	
10	50	32	
10	51	32	
10	52	32	
10	53	32	
10	54	32	
10	55	32	
10	56	32	
10	57	32	
10	58	32	
10	59	32	
10	60	32	
10	61	32	
10	62	32	
10	63	32	
10	64	32	
10	65	32	
10	66	32	
10	67	32	
10	68	32	
10	69	32	
10	70	32	
10	71	32	
10	72	32	
10	73	32	
10	74	32	
10	75	32	
10	76	32	
10	77	32	
10	78	32	
10	79	32	
10	80	32	
11	80	32	
0
1011	default	pin_out_1011	pin_in_1011
7	21	36	
7	21	37	
7	21	38	
7	21	39	
7	21	40	
8	21	40	
8	22	40	
8	23	40	
8	24	40	
8	25	40	
8	26	40	
8	27	40	
8	28	40	
8	29	40	
8	30	40	
8	31	40	
8	32	40	
8	33	40	
8	34	40	
8	35	40	
8	36	40	
8	37	40	
8	38	40	
8	39	40	
8	40	40	
8	41	40	
8	42	40	
8	43	40	
8	44	40	
8	45	40	
8	46	40	
8	47	40	
8	48	40	
8	49	40	
8	50	40	
8	51	40	
8	52	40	
8	53	40	
0
1012	1w2s	pin_out_1012	pin_in_1012
9	50	22	
9	50	23	
9	50	24	
9	50	25	
9	50	26	
9	50	27	
9	50	28	
9	50	29	
9	50	30	
9	50	31	
9	50	32	
9	50	33	
9	50	34	
9	50	35	
9	50	36	
9	50	37	
9	50	38	
9	50	39	
9	50	40	
9	50	41	
9	50	42	
9	50	43	
9	50	44	
9	50	45	
9	50	46	
9	50	47	
9	50	48	
9	50	49	
9	50	50	
9	50	51	
9	50	52	
9	50	53	
9	50	54	
9	50	55	
9	50	56	
9	50	57	
9	50	58	
9	50	59	
9	50	60	
8	50	60	
8	49	60	
8	48	60	
8	47	60	
8	46	60	
8	45	60	
8	44	60	
8	43	60	
8	42	60	
8	41	60	
8	40	60	
8	39	60	
7	39	60	
7	39	61	
7	39	62	
8	39	62	
0
1013	default	pin_out_1013	pin_in_1013
7	19	0	
8	19	0	
8	18	0	
8	17	0	
8	16	0	
8	15	0	
8	14	0	
8	13	0	
8	12	0	
8	11	0	
8	10	0	
8	9	0	
8	8	0	
8	7	0	
8	6	0	
8	5	0	
8	4	0	
8	3	0	
8	2	0	
0
1014	1w2s	pin_out_1014	pin_in_1014
9	47	31	
9	47	32	
9	47	33	
9	47	34	
9	47	35	
9	47	36	
9	47	37	
9	47	38	
9	47	39	
9	47	40	
9	47	41	
9	47	42	
9	47	43	
9	47	44	
9	47	45	
9	47	46	
9	47	47	
9	47	48	
9	47	49	
9	47	50	
9	47	51	
9	47	52	
9	47	53	
9	47	54	
9	47	55	
9	47	56	
9	47	57	
9	47	58	
9	47	59	
9	47	60	
9	47	61	
9	47	62	
9	47	63	
9	47	64	
9	47	65	
9	47	66	
9	47	67	
9	47	68	
9	47	69	
9	47	70	
8	47	70	
8	46	70	
8	45	70	
8	44	70	
8	43	70	
8	42	70	
8	41	70	
8	40	70	
8	39	70	
8	38	70	
8	37	70	
8	36	70	
8	35	70	
8	34	70	
8	33	70	
8	32	70	
8	31	70	
8	30	70	
8	29	70	
8	28	70	
8	27	70	
8	26	70	
