1	default	pin_out_1	pin_in_1
10	80	13	
10	79	13	
10	78	13	
10	77	13	
10	76	13	
10	75	13	
10	74	13	
10	73	13	
10	72	13	
10	71	13	
10	70	13	
10	69	13	
10	68	13	
10	67	13	
10	66	13	
10	65	13	
10	64	13	
10	63	13	
10	62	13	
10	61	13	
10	60	13	
10	59	13	
10	58	13	
10	57	13	
10	56	13	
10	55	13	
10	54	13	
10	53	13	
10	52	13	
10	51	13	
10	50	13	
10	49	13	
10	48	13	
10	47	13	
10	46	13	
10	45	13	
10	44	13	
10	43	13	
10	42	13	
10	41	13	
10	40	13	
10	39	13	
10	38	13	
10	37	13	
11	37	13	
11	37	14	
11	37	15	
11	37	16	
10	37	16	
0
17	1w2s_shield	pin_out_17	pin_in_17
10	148	24	
10	147	24	
10	146	24	
10	145	24	
10	144	24	
10	143	24	
10	142	24	
10	141	24	
10	140	24	
10	139	24	
10	138	24	
10	137	24	
10	136	24	
10	135	24	
10	134	24	
10	133	24	
10	132	24	
10	131	24	
10	130	24	
11	130	24	
11	130	23	
11	130	22	
11	130	21	
11	130	20	
11	130	19	
11	130	18	
11	130	17	
0
18	default	pin_out_18	pin_in_18
7	160	159	
7	160	158	
7	160	157	
7	160	156	
7	160	155	
7	160	154	
7	160	153	
7	160	152	
7	160	151	
7	160	150	
7	160	149	
7	160	148	
7	160	147	
7	160	146	
7	160	145	
7	160	144	
7	160	143	
7	160	142	
7	160	141	
7	160	140	
7	160	139	
7	160	138	
7	160	137	
7	160	136	
7	160	135	
7	160	134	
7	160	133	
7	160	132	
7	160	131	
7	160	130	
7	160	129	
8	160	129	
8	159	129	
8	158	129	
8	157	129	
8	156	129	
8	155	129	
8	154	129	
8	153	129	
8	152	129	
8	151	129	
8	150	129	
8	149	129	
8	148	129	
8	147	129	
8	146	129	
8	145	129	
8	144	129	
8	143	129	
8	142	129	
8	141	129	
8	140	129	
8	139	129	
8	138	129	
8	137	129	
8	136	129	
8	135	129	
8	134	129	
8	133	129	
8	132	129	
8	131	129	
8	130	129	
8	129	129	
8	128	129	
8	127	129	
8	126	129	
8	125	129	
8	124	129	
8	123	129	
8	122	129	
8	121	129	
8	120	129	
8	119	129	
8	118	129	
8	117	129	
8	116	129	
8	115	129	
8	114	129	
8	113	129	
8	112	129	
8	111	129	
8	110	129	
8	109	129	
8	108	129	
8	107	129	
8	106	129	
8	105	129	
8	104	129	
8	103	129	
8	102	129	
8	101	129	
8	100	129	
8	99	129	
8	98	129	
8	97	129	
8	96	129	
8	95	129	
8	94	129	
8	93	129	
8	92	129	
8	91	129	
8	90	129	
8	89	129	
8	88	129	
8	87	129	
8	86	129	
8	85	129	
8	84	129	
8	83	129	
8	82	129	
8	81	129	
8	80	129	
8	79	129	
8	78	129	
8	77	129	
8	76	129	
8	75	129	
8	74	129	
8	73	129	
8	72	129	
8	71	129	
8	70	129	
8	69	129	
8	68	129	
8	67	129	
8	66	129	
8	65	129	
8	64	129	
8	63	129	
8	62	129	
8	61	129	
8	60	129	
8	59	129	
8	58	129	
8	57	129	
8	56	129	
8	55	129	
8	54	129	
8	53	129	
8	52	129	
8	51	129	
8	50	129	
8	49	129	
8	48	129	
8	47	129	
8	46	129	
8	45	129	
8	44	129	
8	43	129	
8	42	129	
8	41	129	
8	40	129	
8	39	129	
8	38	129	
8	37	129	
8	36	129	
8	35	129	
8	34	129	
8	33	129	
8	32	129	
8	31	129	
8	30	129	
8	29	129	
8	28	129	
8	27	129	
8	26	129	
8	25	129	
8	24	129	
8	23	129	
8	22	129	
8	21	129	
8	20	129	
8	19	129	
8	18	129	
8	17	129	
8	16	129	
0
19	default	pin_out_19	pin_in_19
7	91	75	
7	91	74	
7	91	73	
7	91	72	
7	91	71	
7	91	70	
7	91	69	
7	91	68	
7	91	67	
7	91	66	
7	91	65	
7	91	64	
7	91	63	
7	91	62	
7	91	61	
7	91	60	
7	91	59	
7	91	58	
7	91	57	
7	91	56	
7	91	55	
7	91	54	
7	91	53	
7	91	52	
7	91	51	
7	91	50	
7	91	49	
7	91	48	
7	91	47	
7	91	46	
7	91	45	
7	91	44	
7	91	43	
7	91	42	
7	91	41	
7	91	40	
7	91	39	
7	91	38	
7	91	37	
7	91	36	
7	91	35	
7	91	34	
7	91	33	
7	91	32	
7	91	31	
7	91	30	
8	91	30	
8	90	30	
8	89	30	
8	88	30	
8	87	30	
8	86	30	
8	85	30	
8	84	30	
8	83	30	
8	82	30	
8	81	30	
8	80	30	
8	79	30	
8	78	30	
8	77	30	
8	76	30	
8	75	30	
8	74	30	
8	73	30	
8	72	30	
8	71	30	
8	70	30	
8	69	30	
8	68	30	
8	67	30	
8	66	30	
8	65	30	
8	64	30	
8	63	30	
8	62	30	
8	61	30	
8	60	30	
8	59	30	
8	58	30	
8	57	30	
8	56	30	
8	55	30	
8	54	30	
8	53	30	
8	52	30	
8	51	30	
8	50	30	
8	49	30	
8	48	30	
8	47	30	
8	46	30	
0
20	1w2s	pin_out_20	pin_in_20
9	151	151	
9	151	152	
9	151	153	
9	151	154	
9	151	155	
9	151	156	
9	151	157	
9	151	158	
9	151	159	
9	151	160	
9	151	161	
9	151	162	
9	151	163	
9	151	164	
9	151	165	
9	151	166	
9	151	167	
9	151	168	
9	151	169	
9	151	170	
9	151	171	
9	151	172	
9	151	173	
9	151	174	
9	151	175	
8	151	175	
8	150	175	
8	149	175	
8	148	175	
8	147	175	
8	146	175	
8	145	175	
8	144	175	
8	143	175	
8	142	175	
8	141	175	
8	140	175	
8	139	175	
8	138	175	
8	137	175	
8	136	175	
8	135	175	
8	134	175	
8	133	175	
8	132	175	
8	131	175	
8	130	175	
8	129	175	
8	128	175	
8	127	175	
8	126	175	
8	125	175	
8	124	175	
8	123	175	
8	122	175	
8	121	175	
8	120	175	
8	119	175	
8	118	175	
8	117	175	
8	116	175	
8	115	175	
8	114	175	
8	113	175	
8	112	175	
8	111	175	
8	110	175	
8	109	175	
8	108	175	
8	107	175	
8	106	175	
8	105	175	
8	104	175	
8	103	175	
8	102	175	
8	101	175	
8	100	175	
8	99	175	
8	98	175	
8	97	175	
8	96	175	
8	95	175	
8	94	175	
8	93	175	
8	92	175	
8	91	175	
8	90	175	
8	89	175	
9	89	175	
0
21	default	pin_out_21	pin_in_21
7	107	101	
7	107	102	
7	107	103	
7	107	104	
7	107	105	
7	107	106	
7	107	107	
7	107	108	
7	107	109	
7	107	110	
7	107	111	
7	107	112	
7	107	113	
7	107	114	
7	107	115	
7	107	116	
7	107	117	
7	107	118	
7	107	119	
7	107	120	
7	107	121	
7	107	122	
7	107	123	
7	107	124	
7	107	125	
7	107	126	
7	107	127	
7	107	128	
7	107	129	
7	107	130	
7	107	131	
7	107	132	
7	107	133	
7	107	134	
7	107	135	
7	107	136	
7	107	137	
7	107	138	
7	107	139	
7	107	140	
7	107	141	
7	107	142	
7	107	143	
7	107	144	
7	107	145	
7	107	146	
7	107	147	
7	107	148	
7	107	149	
7	107	150	
7	107	151	
7	107	152	
7	107	153	
7	107	154	
7	107	155	
7	107	156	
7	107	157	
7	107	158	
7	107	159	
7	107	160	
7	107	161	
7	107	162	
7	107	163	
7	107	164	
7	107	165	
7	107	166	
7	107	167	
7	107	168	
7	107	169	
7	107	170	
7	107	171	
7	107	172	
7	107	173	
7	107	174	
7	107	175	
7	107	176	
7	107	177	
7	107	178	
7	107	179	
7	107	180	
7	107	181	
7	107	182	
7	107	183	
6	107	183	
6	106	183	
6	105	183	
6	104	183	
6	103	183	
6	102	183	
6	101	183	
6	100	183	
6	99	183	
6	98	183	
6	97	183	
6	96	183	
6	95	183	
6	94	183	
6	93	183	
6	92	183	
6	91	183	
6	90	183	
6	89	183	
6	88	183	
6	87	183	
6	86	183	
6	85	183	
6	84	183	
6	83	183	
6	82	183	
6	81	183	
6	80	183	
6	79	183	
6	78	183	
6	77	183	
6	76	183	
6	75	183	
6	74	183	
6	73	183	
6	72	183	
6	71	183	
7	71	183	
0
22	default	pin_out_22	pin_in_22
8	158	95	
8	157	95	
8	156	95	
8	155	95	
8	154	95	
8	153	95	
8	152	95	
8	151	95	
8	150	95	
8	149	95	
8	148	95	
8	147	95	
8	146	95	
8	145	95	
8	144	95	
8	143	95	
8	142	95	
8	141	95	
8	140	95	
8	139	95	
8	138	95	
8	137	95	
8	136	95	
8	135	95	
8	134	95	
8	133	95	
8	132	95	
8	131	95	
8	130	95	
8	129	95	
8	128	95	
8	127	95	
8	126	95	
8	125	95	
8	124	95	
8	123	95	
8	122	95	
8	121	95	
8	120	95	
8	119	95	
8	118	95	
8	117	95	
8	116	95	
8	115	95	
8	114	95	
8	113	95	
8	112	95	
8	111	95	
8	110	95	
8	109	95	
8	108	95	
8	107	95	
8	106	95	
8	105	95	
8	104	95	
8	103	95	
8	102	95	
8	101	95	
8	100	95	
8	99	95	
8	98	95	
8	97	95	
8	96	95	
8	95	95	
8	94	95	
8	93	95	
8	92	95	
8	91	95	
8	90	95	
8	89	95	
8	88	95	
8	87	95	
8	86	95	
8	85	95	
8	84	95	
8	83	95	
8	82	95	
8	81	95	
8	80	95	
8	79	95	
8	78	95	
8	77	95	
8	76	95	
8	75	95	
8	74	95	
8	73	95	
8	72	95	
8	71	95	
8	70	95	
8	69	95	
8	68	95	
8	67	95	
8	66	95	
8	65	95	
8	64	95	
8	63	95	
8	62	95	
8	61	95	
8	60	95	
8	59	95	
8	58	95	
8	57	95	
8	56	95	
8	55	95	
8	54	95	
8	53	95	
8	52	95	
8	51	95	
8	50	95	
8	49	95	
8	48	95	
8	47	95	
8	46	95	
8	45	95	
8	44	95	
8	43	95	
8	42	95	
8	41	95	
8	40	95	
8	39	95	
8	38	95	
8	37	95	
8	36	95	
8	35	95	
8	34	95	
8	33	95	
8	32	95	
8	31	95	
8	30	95	
8	29	95	
8	28	95	
8	27	95	
8	26	95	
8	25	95	
9	25	95	
9	25	96	
9	25	97	
9	25	98	
9	25	99	
9	25	100	
9	25	101	
9	25	102	
9	25	103	
9	25	104	
9	25	105	
9	25	106	
9	25	107	
9	25	108	
9	25	109	
9	25	110	
9	25	111	
9	25	112	
9	25	113	
9	25	114	
9	25	115	
9	25	116	
9	25	117	
9	25	118	
9	25	119	
9	25	120	
9	25	121	
9	25	122	
9	25	123	
9	25	124	
9	25	125	
9	25	126	
9	25	127	
9	25	128	
9	25	129	
9	25	130	
9	25	131	
9	25	132	
9	25	133	
9	25	134	
9	25	135	
9	25	136	
9	25	137	
9	25	138	
9	25	139	
9	25	140	
9	25	141	
9	25	142	
9	25	143	
9	25	144	
9	25	145	
9	25	146	
9	25	147	
9	25	148	
9	25	149	
9	25	150	
9	25	151	
9	25	152	
9	25	153	
9	25	154	
9	25	155	
9	25	156	
9	25	157	
9	25	158	
9	25	159	
9	25	160	
9	25	161	
9	25	162	
9	25	163	
9	25	164	
9	25	165	
9	25	166	
9	25	167	
9	25	168	
9	25	169	
9	25	170	
9	25	171	
9	25	172	
9	25	173	
9	25	174	
9	25	175	
9	25	176	
9	25	177	
9	25	178	
9	25	179	
9	25	180	
9	25	181	
9	25	182	
9	25	183	
9	25	184	
9	25	185	
9	25	186	
9	25	187	
9	25	188	
9	25	189	
9	25	190	
0
23	default	pin_out_23	pin_in_23
6	159	169	
6	158	169	
6	157	169	
6	156	169	
6	155	169	
6	154	169	
6	153	169	
6	152	169	
6	151	169	
6	150	169	
6	149	169	
6	148	169	
6	147	169	
6	146	169	
6	145	169	
6	144	169	
6	143	169	
6	142	169	
6	141	169	
6	140	169	
6	139	169	
6	138	169	
6	137	169	
6	136	169	
6	135	169	
6	134	169	
6	133	169	
6	132	169	
6	131	169	
6	130	169	
6	129	169	
6	128	169	
6	127	169	
6	126	169	
6	125	169	
6	124	169	
6	123	169	
6	122	169	
6	121	169	
6	120	169	
6	119	169	
6	118	169	
6	117	169	
6	116	169	
6	115	169	
6	114	169	
6	113	169	
6	112	169	
6	111	169	
6	110	169	
6	109	169	
6	108	169	
6	107	169	
6	106	169	
6	105	169	
6	104	169	
6	103	169	
6	102	169	
6	101	169	
6	100	169	
6	99	169	
6	98	169	
6	97	169	
6	96	169	
6	95	169	
6	94	169	
6	93	169	
6	92	169	
6	91	169	
6	90	169	
6	89	169	
6	88	169	
6	87	169	
6	86	169	
6	85	169	
6	84	169	
6	83	169	
6	82	169	
6	81	169	
6	80	169	
6	79	169	
6	78	169	
6	77	169	
6	76	169	
6	75	169	
6	74	169	
6	73	169	
6	72	169	
6	71	169	
6	70	169	
6	69	169	
6	68	169	
6	67	169	
6	66	169	
7	66	169	
7	66	168	
7	66	167	
7	66	166	
7	66	165	
7	66	164	
7	66	163	
7	66	162	
7	66	161	
7	66	160	
7	66	159	
7	66	158	
7	66	157	
7	66	156	
7	66	155	
7	66	154	
7	66	153	
7	66	152	
7	66	151	
7	66	150	
7	66	149	
7	66	148	
7	66	147	
7	66	146	
7	66	145	
7	66	144	
7	66	143	
7	66	142	
7	66	141	
7	66	140	
7	66	139	
7	66	138	
7	66	137	
7	66	136	
7	66	135	
7	66	134	
7	66	133	
7	66	132	
7	66	131	
7	66	130	
7	66	129	
7	66	128	
7	66	127	
7	66	126	
7	66	125	
7	66	124	
7	66	123	
7	66	122	
7	66	121	
7	66	120	
7	66	119	
7	66	118	
7	66	117	
7	66	116	
7	66	115	
7	66	114	
7	66	113	
7	66	112	
7	66	111	
7	66	110	
7	66	109	
7	66	108	
7	66	107	
7	66	106	
7	66	105	
7	66	104	
7	66	103	
7	66	102	
7	66	101	
7	66	100	
7	66	99	
7	66	98	
7	66	97	
7	66	96	
7	66	95	
7	66	94	
7	66	93	
7	66	92	
7	66	91	
7	66	90	
7	66	89	
7	66	88	
7	66	87	
7	66	86	
7	66	85	
7	66	84	
7	66	83	
7	66	82	
7	66	81	
7	66	80	
7	66	79	
7	66	78	
7	66	77	
7	66	76	
7	66	75	
7	66	74	
7	66	73	
7	66	72	
7	66	71	
7	66	70	
7	66	69	
7	66	68	
7	66	67	
7	66	66	
7	66	65	
7	66	64	
7	66	63	
7	66	62	
7	66	61	
7	66	60	
7	66	59	
7	66	58	
7	66	57	
7	66	56	
7	66	55	
7	66	54	
7	66	53	
7	66	52	
7	66	51	
7	66	50	
7	66	49	
7	66	48	
7	66	47	
7	66	46	
7	66	45	
7	66	44	
7	66	43	
7	66	42	
7	66	41	
7	66	40	
7	66	39	
7	66	38	
7	66	37	
7	66	36	
7	66	35	
7	66	34	
7	66	33	
7	66	32	
7	66	31	
7	66	30	
7	66	29	
7	66	28	
7	66	27	
7	66	26	
7	66	25	
7	66	24	
7	66	23	
7	66	22	
7	66	21	
7	66	20	
7	66	19	
7	66	18	
7	66	17	
7	66	16	
7	66	15	
7	66	14	
7	66	13	
0
24	1w2s_shield	pin_out_24	pin_in_24
11	62	23	
11	62	24	
11	62	25	
11	62	26	
11	62	27	
11	62	28	
11	62	29	
11	62	30	
11	62	31	
11	62	32	
11	62	33	
11	62	34	
11	62	35	
11	62	36	
11	62	37	
11	62	38	
11	62	39	
11	62	40	
11	62	41	
11	62	42	
11	62	43	
11	62	44	
11	62	45	
11	62	46	
11	62	47	
10	62	47	
10	63	47	
10	64	47	
10	65	47	
10	66	47	
10	67	47	
10	68	47	
10	69	47	
10	70	47	
10	71	47	
10	72	47	
10	73	47	
10	74	47	
10	75	47	
10	76	47	
10	77	47	
10	78	47	
10	79	47	
10	80	47	
10	81	47	
10	82	47	
10	83	47	
10	84	47	
10	85	47	
10	86	47	
10	87	47	
10	88	47	
10	89	47	
10	90	47	
10	91	47	
10	92	47	
10	93	47	
10	94	47	
10	95	47	
10	96	47	
10	97	47	
10	98	47	
10	99	47	
10	100	47	
10	101	47	
10	102	47	
10	103	47	
10	104	47	
10	105	47	
10	106	47	
10	107	47	
10	108	47	
10	109	47	
10	110	47	
10	111	47	
10	112	47	
10	113	47	
10	114	47	
10	115	47	
10	116	47	
10	117	47	
10	118	47	
10	119	47	
10	120	47	
10	121	47	
10	122	47	
10	123	47	
10	124	47	
10	125	47	
10	126	47	
0
25	default	pin_out_25	pin_in_25
8	108	177	
7	108	177	
7	108	176	
7	108	175	
7	108	174	
7	108	173	
7	108	172	
7	108	171	
7	108	170	
7	108	169	
7	108	168	
7	108	167	
7	108	166	
7	108	165	
7	108	164	
7	108	163	
7	108	162	
7	108	161	
7	108	160	
7	108	159	
7	108	158	
7	108	157	
7	108	156	
7	108	155	
7	108	154	
7	108	153	
7	108	152	
7	108	151	
7	108	150	
7	108	149	
7	108	148	
7	108	147	
7	108	146	
7	108	145	
7	108	144	
7	108	143	
7	108	142	
7	108	141	
7	108	140	
7	108	139	
7	108	138	
7	108	137	
7	108	136	
7	108	135	
7	108	134	
7	108	133	
7	108	132	
7	108	131	
7	108	130	
7	108	129	
7	108	128	
7	108	127	
7	108	126	
7	108	125	
7	108	124	
7	108	123	
7	108	122	
7	108	121	
7	108	120	
7	108	119	
7	108	118	
7	108	117	
7	108	116	
7	108	115	
7	108	114	
7	108	113	
7	108	112	
7	108	111	
7	108	110	
7	108	109	
7	108	108	
7	108	107	
7	108	106	
7	108	105	
7	108	104	
7	108	103	
7	108	102	
7	108	101	
7	108	100	
7	108	99	
7	108	98	
7	108	97	
7	108	96	
7	108	95	
7	108	94	
7	108	93	
7	108	92	
7	108	91	
7	108	90	
7	108	89	
7	108	88	
7	108	87	
7	108	86	
7	108	85	
7	108	84	
7	108	83	
7	108	82	
7	108	81	
7	108	80	
7	108	79	
7	108	78	
7	108	77	
7	108	76	
7	108	75	
7	108	74	
7	108	73	
7	108	72	
7	108	71	
7	108	70	
7	108	69	
7	108	68	
7	108	67	
7	108	66	
7	108	65	
7	108	64	
7	108	63	
7	108	62	
7	108	61	
7	108	60	
7	108	59	
7	108	58	
7	108	57	
7	108	56	
7	108	55	
7	108	54	
7	108	53	
7	108	52	
7	108	51	
7	108	50	
7	108	49	
6	108	49	
6	107	49	
6	106	49	
6	105	49	
6	104	49	
6	103	49	
6	102	49	
6	101	49	
6	100	49	
6	99	49	
6	98	49	
6	97	49	
6	96	49	
6	95	49	
6	94	49	
6	93	49	
6	92	49	
6	91	49	
6	90	49	
6	89	49	
6	88	49	
6	87	49	
6	86	49	
6	85	49	
6	84	49	
6	83	49	
6	82	49	
0
26	1w2s_shield	pin_out_26	pin_in_26
10	34	8	
10	35	8	
10	36	8	
10	37	8	
10	38	8	
10	39	8	
10	40	8	
10	41	8	
10	42	8	
10	43	8	
10	44	8	
10	45	8	
10	46	8	
10	47	8	
10	48	8	
10	49	8	
10	50	8	
10	51	8	
10	52	8	
10	53	8	
10	54	8	
10	55	8	
10	56	8	
10	57	8	
10	58	8	
10	59	8	
10	60	8	
10	61	8	
10	62	8	
10	63	8	
10	64	8	
10	65	8	
10	66	8	
10	67	8	
10	68	8	
10	69	8	
10	70	8	
10	71	8	
10	72	8	
10	73	8	
10	74	8	
11	74	8	
11	74	9	
11	74	10	
11	74	11	
0
27	1w2s	pin_out_27	pin_in_27
9	119	77	
9	119	78	
9	119	79	
9	119	80	
9	119	81	
9	119	82	
9	119	83	
9	119	84	
9	119	85	
9	119	86	
9	119	87	
9	119	88	
9	119	89	
9	119	90	
9	119	91	
9	119	92	
9	119	93	
9	119	94	
9	119	95	
9	119	96	
9	119	97	
8	119	97	
8	118	97	
8	117	97	
8	116	97	
8	115	97	
8	114	97	
8	113	97	
8	112	97	
8	111	97	
8	110	97	
8	109	97	
8	108	97	
8	107	97	
8	106	97	
8	105	97	
8	104	97	
9	104	97	
0
28	default	pin_out_28	pin_in_28
8	131	43	
8	130	43	
8	129	43	
8	128	43	
8	127	43	
8	126	43	
8	125	43	
8	124	43	
8	123	43	
8	122	43	
8	121	43	
8	120	43	
8	119	43	
8	118	43	
8	117	43	
8	116	43	
8	115	43	
8	114	43	
8	113	43	
8	112	43	
8	111	43	
8	110	43	
8	109	43	
8	108	43	
8	107	43	
8	106	43	
8	105	43	
8	104	43	
8	103	43	
8	102	43	
8	101	43	
8	100	43	
8	99	43	
8	98	43	
8	97	43	
8	96	43	
8	95	43	
8	94	43	
8	93	43	
8	92	43	
8	91	43	
8	90	43	
8	89	43	
8	88	43	
8	87	43	
8	86	43	
8	85	43	
8	84	43	
8	83	43	
8	82	43	
8	81	43	
8	80	43	
8	79	43	
8	78	43	
8	77	43	
8	76	43	
8	75	43	
8	74	43	
8	73	43	
8	72	43	
8	71	43	
8	70	43	
8	69	43	
8	68	43	
8	67	43	
8	66	43	
8	65	43	
8	64	43	
8	63	43	
8	62	43	
8	61	43	
8	60	43	
8	59	43	
8	58	43	
8	57	43	
8	56	43	
8	55	43	
8	54	43	
8	53	43	
8	52	43	
8	51	43	
8	50	43	
8	49	43	
7	49	43	
7	49	44	
7	49	45	
7	49	46	
7	49	47	
7	49	48	
7	49	49	
7	49	50	
7	49	51	
7	49	52	
7	49	53	
7	49	54	
7	49	55	
7	49	56	
7	49	57	
7	49	58	
7	49	59	
7	49	60	
7	49	61	
7	49	62	
7	49	63	
7	49	64	
7	49	65	
7	49	66	
7	49	67	
7	49	68	
7	49	69	
7	49	70	
7	49	71	
7	49	72	
7	49	73	
7	49	74	
7	49	75	
7	49	76	
7	49	77	
7	49	78	
7	49	79	
7	49	80	
7	49	81	
7	49	82	
7	49	83	
7	49	84	
7	49	85	
7	49	86	
7	49	87	
7	49	88	
7	49	89	
7	49	90	
7	49	91	
7	49	92	
7	49	93	
7	49	94	
7	49	95	
7	49	96	
7	49	97	
7	49	98	
7	49	99	
7	49	100	
7	49	101	
7	49	102	
7	49	103	
7	49	104	
7	49	105	
7	49	106	
0
29	default	pin_out_29	pin_in_29
7	138	145	
7	138	144	
7	138	143	
7	138	142	
7	138	141	
7	138	140	
7	138	139	
7	138	138	
7	138	137	
7	138	136	
7	138	135	
7	138	134	
7	138	133	
7	138	132	
7	138	131	
7	138	130	
7	138	129	
7	138	128	
7	138	127	
7	138	126	
7	138	125	
7	138	124	
7	138	123	
7	138	122	
7	138	121	
7	138	120	
7	138	119	
7	138	118	
7	138	117	
7	138	116	
7	138	115	
7	138	114	
7	138	113	
7	138	112	
7	138	111	
7	138	110	
7	138	109	
7	138	108	
7	138	107	
7	138	106	
7	138	105	
7	138	104	
7	138	103	
7	138	102	
7	138	101	
7	138	100	
7	138	99	
7	138	98	
7	138	97	
7	138	96	
7	138	95	
7	138	94	
7	138	93	
7	138	92	
7	138	91	
7	138	90	
7	138	89	
7	138	88	
7	138	87	
7	138	86	
7	138	85	
7	138	84	
7	138	83	
7	138	82	
7	138	81	
7	138	80	
7	138	79	
7	138	78	
7	138	77	
7	138	76	
7	138	75	
7	138	74	
7	138	73	
7	138	72	
7	138	71	
7	138	70	
7	138	69	
7	138	68	
7	138	67	
7	138	66	
7	138	65	
7	138	64	
7	138	63	
7	138	62	
7	138	61	
8	138	61	
8	137	61	
8	136	61	
8	135	61	
8	134	61	
8	133	61	
8	132	61	
8	131	61	
8	130	61	
8	129	61	
8	128	61	
8	127	61	
8	126	61	
8	125	61	
8	124	61	
8	123	61	
8	122	61	
8	121	61	
8	120	61	
8	119	61	
8	118	61	
8	117	61	
8	116	61	
8	115	61	
8	114	61	
8	113	61	
8	112	61	
8	111	61	
8	110	61	
8	109	61	
8	108	61	
8	107	61	
8	106	61	
8	105	61	
8	104	61	
8	103	61	
8	102	61	
8	101	61	
8	100	61	
8	99	61	
8	98	61	
8	97	61	
8	96	61	
8	95	61	
8	94	61	
8	93	61	
8	92	61	
8	91	61	
8	90	61	
8	89	61	
8	88	61	
8	87	61	
8	86	61	
8	85	61	
8	84	61	
8	83	61	
8	82	61	
8	81	61	
8	80	61	
8	79	61	
8	78	61	
8	77	61	
8	76	61	
8	75	61	
8	74	61	
8	73	61	
8	72	61	
8	71	61	
8	70	61	
8	69	61	
8	68	61	
8	67	61	
8	66	61	
8	65	61	
8	64	61	
8	63	61	
8	62	61	
8	61	61	
8	60	61	
8	59	61	
8	58	61	
8	57	61	
8	56	61	
8	55	61	
8	54	61	
8	53	61	
8	52	61	
8	51	61	
8	50	61	
8	49	61	
8	48	61	
8	47	61	
8	46	61	
8	45	61	
8	44	61	
8	43	61	
8	42	61	
8	41	61	
8	40	61	
8	39	61	
8	38	61	
8	37	61	
8	36	61	
8	35	61	
8	34	61	
8	33	61	
8	32	61	
8	31	61	
8	30	61	
8	29	61	
8	28	61	
8	27	61	
8	26	61	
0
30	default	pin_out_30	pin_in_30
7	38	68	
8	38	68	
8	39	68	
8	40	68	
8	41	68	
8	42	68	
8	43	68	
8	44	68	
8	45	68	
8	46	68	
8	47	68	
8	48	68	
8	49	68	
8	50	68	
8	51	68	
8	52	68	
8	53	68	
8	54	68	
8	55	68	
8	56	68	
8	57	68	
8	58	68	
8	59	68	
8	60	68	
8	61	68	
8	62	68	
8	63	68	
8	64	68	
8	65	68	
8	66	68	
8	67	68	
8	68	68	
8	69	68	
8	70	68	
8	71	68	
8	72	68	
8	73	68	
8	74	68	
8	75	68	
8	76	68	
8	77	68	
8	78	68	
8	79	68	
8	80	68	
8	81	68	
8	82	68	
8	83	68	
8	84	68	
8	85	68	
8	86	68	
8	87	68	
8	88	68	
8	89	68	
8	90	68	
8	91	68	
8	92	68	
8	93	68	
8	94	68	
8	95	68	
8	96	68	
8	97	68	
8	98	68	
8	99	68	
8	100	68	
8	101	68	
8	102	68	
8	103	68	
8	104	68	
8	105	68	
8	106	68	
8	107	68	
8	108	68	
8	109	68	
8	110	68	
8	111	68	
8	112	68	
8	113	68	
8	114	68	
8	115	68	
8	116	68	
8	117	68	
8	118	68	
8	119	68	
8	120	68	
8	121	68	
8	122	68	
8	123	68	
8	124	68	
8	125	68	
8	126	68	
8	127	68	
8	128	68	
8	129	68	
8	130	68	
8	131	68	
8	132	68	
8	133	68	
8	134	68	
8	135	68	
8	136	68	
8	137	68	
8	138	68	
8	139	68	
8	140	68	
8	141	68	
8	142	68	
8	143	68	
8	144	68	
8	145	68	
8	146	68	
8	147	68	
8	148	68	
8	149	68	
7	149	68	
7	149	69	
7	149	70	
7	149	71	
7	149	72	
7	149	73	
7	149	74	
7	149	75	
7	149	76	
7	149	77	
7	149	78	
7	149	79	
7	149	80	
7	149	81	
7	149	82	
7	149	83	
7	149	84	
0
31	1w2s_shield	pin_out_31	pin_in_31
11	109	86	
11	109	87	
11	109	88	
11	109	89	
11	109	90	
11	109	91	
11	109	92	
11	109	93	
11	109	94	
11	109	95	
11	109	96	
11	109	97	
11	109	98	
11	109	99	
11	109	100	
11	109	101	
11	109	102	
11	109	103	
11	109	104	
11	109	105	
11	109	106	
11	109	107	
11	109	108	
11	109	109	
11	109	110	
11	109	111	
11	109	112	
11	109	113	
11	109	114	
11	109	115	
11	109	116	
11	109	117	
11	109	118	
11	109	119	
11	109	120	
11	109	121	
11	109	122	
11	109	123	
11	109	124	
11	109	125	
11	109	126	
11	109	127	
11	109	128	
11	109	129	
11	109	130	
11	109	131	
11	109	132	
11	109	133	
11	109	134	
11	109	135	
11	109	136	
11	109	137	
11	109	138	
11	109	139	
11	109	140	
11	109	141	
11	109	142	
11	109	143	
11	109	144	
11	109	145	
11	109	146	
11	109	147	
11	109	148	
11	109	149	
11	109	150	
11	109	151	
11	109	152	
11	109	153	
11	109	154	
11	109	155	
11	109	156	
11	109	157	
11	109	158	
11	109	159	
11	109	160	
11	109	161	
11	109	162	
11	109	163	
11	109	164	
11	109	165	
11	109	166	
11	109	167	
11	109	168	
11	109	169	
11	109	170	
11	109	171	
11	109	172	
11	109	173	
11	109	174	
11	109	175	
11	109	176	
11	109	177	
11	109	178	
11	109	179	
11	109	180	
11	109	181	
11	109	182	
11	109	183	
11	109	184	
11	109	185	
11	109	186	
11	109	187	
10	109	187	
10	108	187	
10	107	187	
10	106	187	
10	105	187	
10	104	187	
10	103	187	
0
